,0,1,2,3
126,3.4,Level 3,dc:bf:e9:c1:80:c2,2019-12-21 09:01:35.536 UTC
127,3.4,Level 3,fc:64:3a:74:bd:d2,2019-12-04 10:27:02.811 UTC
128,3.4,Level 3,48:f1:7f:a0:b9:eb,2019-12-10 10:01:50.681 UTC
129,3.4,Level 3,dc:35:f1:5f:31:43,2019-12-20 23:45:17.622 UTC
130,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-17 06:39:47.238 UTC
131,3.4,Level 3,04:4a:6c:f1:0f:a4,2019-12-10 06:45:38.197 UTC
132,3.4,Level 3,a8:db:03:13:d8:53,2019-12-20 06:07:03.32 UTC
133,3.4,Level 3,08:cc:27:db:66:0f,2019-12-29 07:42:35.094 UTC
134,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-07 01:00:09.427 UTC
135,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-18 06:32:53.318 UTC
136,3.4,Level 3,a8:96:75:73:a3:7b,2019-12-17 14:54:40.049 UTC
137,3.4,Level 3,48:bf:6b:9d:36:6b,2019-12-05 08:24:53.257 UTC
138,3.4,Level 3,fc:64:3a:74:bd:d2,2019-12-04 10:27:02.805 UTC
139,3.4,Level 3,70:fd:46:f9:3d:4c,2019-12-09 00:52:47.218 UTC
140,3.4,Level 3,44:91:60:84:4c:aa,2019-12-03 18:04:51.956 UTC
141,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-03 23:13:15.131 UTC
142,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-19 01:47:09.161 UTC
143,3.4,Level 3,a8:16:d0:0e:4e:11,2019-12-23 05:59:59.179 UTC
144,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-28 06:40:37.236 UTC
145,3.4,Level 3,b8:f1:2a:8a:8b:f6,2019-12-23 09:31:54.483 UTC
146,3.4,Level 3,ec:d0:9f:e3:d2:75,2019-12-19 02:05:36.278 UTC
147,3.4,Level 3,7c:8b:b5:af:f8:f3,2019-12-16 12:38:50.286 UTC
148,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-16 02:29:40.148 UTC
149,3.4,Level 3,aa:b0:0d:c7:f6:6c,2019-12-21 22:38:12.547 UTC
150,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-03 04:47:36.171 UTC
151,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-22 06:05:37.222 UTC
152,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-18 03:30:09.363 UTC
153,3.4,Level 3,ea:05:7f:58:24:d2,2019-12-08 14:24:03.655 UTC
154,3.4,Level 3,28:83:35:ff:12:ed,2019-12-22 13:42:32.628 UTC
155,3.4,Level 3,d8:68:c3:9c:64:f1,2019-12-22 15:06:42.152 UTC
156,3.4,Level 3,a8:96:75:15:23:77,2019-12-07 13:45:15.587 UTC
157,3.4,Level 3,dc:35:f1:5f:31:43,2019-12-20 23:41:34.629 UTC
158,3.4,Level 3,d4:63:c6:4a:38:4e,2019-12-08 17:38:21.2 UTC
159,3.4,Level 3,fc:64:3a:99:de:4e,2019-12-12 02:13:24.39 UTC
160,3.4,Level 3,e4:8b:7f:7d:e0:a3,2019-12-16 18:51:50.29 UTC
161,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-22 11:33:10.48 UTC
162,3.4,Level 3,7c:a1:ae:8c:46:d8,2019-12-25 21:58:52.998 UTC
163,3.4,Level 3,d0:04:01:9a:09:d8,2019-12-29 16:11:57.944 UTC
164,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-14 06:17:29.257 UTC
165,3.4,Level 3,cc:61:e5:01:1e:14,2019-12-10 05:31:18.237 UTC
166,3.4,Level 3,a8:16:d0:ea:7f:71,2019-12-08 19:17:22.065 UTC
167,3.4,Level 3,e4:5d:75:fc:b7:1d,2019-12-06 23:27:17.765 UTC
168,3.4,Level 3,58:d9:c3:3f:da:1f,2019-12-15 04:19:04.184 UTC
169,3.4,Level 3,3a:ae:7c:e7:f3:a4,2019-12-12 12:12:02.839 UTC
170,3.4,Level 3,d0:c5:f3:1b:fa:de,2019-12-18 01:02:41.162 UTC
171,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-08 17:16:51.298 UTC
172,3.4,Level 3,98:b8:e3:bb:c2:ac,2019-12-09 14:32:05.529 UTC
173,3.4,Level 3,1a:e0:28:06:fa:47,2019-12-03 14:05:47.024 UTC
174,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-29 13:13:01.985 UTC
175,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-05 01:20:51.121 UTC
176,3.4,Level 3,0c:cb:85:b3:7b:b2,2019-12-15 23:06:57.358 UTC
177,3.4,Level 3,a8:16:d0:a6:85:f1,2019-12-10 06:32:10.319 UTC
178,3.4,Level 3,20:32:6c:5e:35:56,2019-12-10 08:35:33.855 UTC
179,3.4,Level 3,3a:db:30:10:ac:4b,2019-12-21 14:06:23.152 UTC
180,3.4,Level 3,f4:5c:89:8c:4f:83,2019-12-12 02:00:10.286 UTC
181,3.4,Level 3,d0:77:14:70:9f:c6,2019-12-09 21:24:31.403 UTC
182,3.4,Level 3,20:32:33:32:f6:78,2019-12-29 14:10:55.768 UTC
183,3.4,Level 3,2a:60:5d:39:7b:0d,2019-12-02 23:55:58.493 UTC
184,3.4,Level 3,dc:bf:e9:3a:8f:e7,2019-12-22 13:17:40.879 UTC
185,3.4,Level 3,8c:f1:12:c3:8a:f7,2019-12-08 10:18:49.111 UTC
186,3.4,Level 3,98:b8:e3:bb:c2:ac,2019-12-09 14:32:05.513 UTC
187,3.4,Level 3,a8:16:d0:bd:33:ff,2019-12-13 23:04:43.513 UTC
188,3.4,Level 3,3a:db:30:10:ac:4b,2019-12-21 14:06:23.151 UTC
189,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-22 14:10:16.823 UTC
190,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-04 15:45:23.158 UTC
191,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-15 13:31:59.826 UTC
192,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-17 18:50:26.997 UTC
193,3.4,Level 3,5c:c9:d3:71:1c:e1,2019-12-21 04:42:22.35 UTC
194,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-09 01:48:37.168 UTC
195,3.4,Level 3,a8:96:75:35:6b:a5,2019-12-07 04:00:29.275 UTC
196,3.4,Level 3,30:07:4d:85:37:b6,2019-12-04 13:24:14.889 UTC
197,3.4,Level 3,80:35:c1:54:57:b7,2019-12-18 09:32:42.161 UTC
198,3.4,Level 3,70:fd:46:c0:81:d8,2019-12-16 23:48:08.209 UTC
199,3.4,Level 3,0c:9d:92:7c:9b:65,2019-12-21 19:27:53.08 UTC
200,3.4,Level 3,28:83:35:d9:04:a9,2019-12-12 09:27:19.826 UTC
201,3.4,Level 3,70:fd:46:df:40:44,2019-12-10 12:52:44.606 UTC
202,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-08 23:31:20.182 UTC
203,3.4,Level 3,7c:8b:b5:1b:c4:0b,2019-12-03 12:13:02.22 UTC
204,3.4,Level 3,70:fd:46:c0:81:d8,2019-12-16 23:50:29.226 UTC
205,3.4,Level 3,7c:8b:b5:2b:f3:3f,2019-12-15 11:33:18.512 UTC
206,3.4,Level 3,80:58:f8:df:9b:64,2019-12-14 23:08:51.21 UTC
207,3.4,Level 3,88:66:a5:2d:27:e9,2019-12-18 04:15:05.323 UTC
208,3.4,Level 3,a8:9c:ed:56:34:9b,2019-12-20 02:05:33.253 UTC
209,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-17 13:17:10.95 UTC
210,3.4,Level 3,7c:8b:b5:7f:de:fd,2019-12-22 02:05:52.311 UTC
211,3.4,Level 3,7c:8b:b5:4a:56:49,2019-12-01 11:57:08.313 UTC
212,3.4,Level 3,7c:8b:b5:1b:c4:0b,2019-12-03 12:13:02.221 UTC
213,3.4,Level 3,68:c4:4d:64:2b:0b,2019-12-15 12:29:17.908 UTC
214,3.4,Level 3,f4:f5:24:a4:ae:64,2019-12-19 16:44:02.315 UTC
