,0,1,2,3
127,4.4,Level 3,30:4b:07:40:ff:9b,2019-12-16 09:57:04.253 UTC
128,4.4,Level 3,38:80:df:db:60:0e,2019-12-07 15:33:06.446 UTC
129,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-29 20:41:00.599 UTC
130,4.4,Level 3,0c:cb:85:40:24:ec,2019-12-15 20:01:08.226 UTC
131,4.4,Level 3,d4:c9:4b:de:72:4e,2019-12-28 13:59:07.577 UTC
132,4.4,Level 3,a8:16:d0:e6:4c:69,2019-12-03 18:55:11.623 UTC
133,4.4,Level 3,80:65:6d:52:a7:8f,2019-12-26 22:17:15.191 UTC
134,4.4,Level 3,70:fd:46:ed:24:a2,2019-12-30 10:02:30.986 UTC
135,4.4,Level 3,88:b4:a6:a8:a2:8b,2019-12-21 16:41:50.419 UTC
136,4.4,Level 3,fc:64:3a:75:e9:16,2019-12-10 11:37:28.363 UTC
137,4.4,Level 3,8c:f1:12:c3:8a:f7,2019-12-07 00:51:54.113 UTC
138,4.4,Level 3,1a:9c:0f:7d:da:9a,2019-12-24 20:41:46.856 UTC
139,4.4,Level 3,60:1d:91:83:23:d5,2019-12-10 09:43:00.919 UTC
140,4.4,Level 3,60:1d:91:8b:6c:9c,2019-12-02 21:25:51.914 UTC
141,4.4,Level 3,40:9b:cd:98:da:10,2019-12-25 16:53:12.394 UTC
142,4.4,Level 3,48:51:69:05:3e:b6,2019-12-20 22:51:43.024 UTC
143,4.4,Level 3,0c:cb:85:8e:64:29,2019-12-29 23:21:56.933 UTC
144,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-29 13:22:04.5 UTC
145,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-30 14:18:48.926 UTC
146,4.4,Level 3,04:d4:c4:27:bf:c6,2019-12-16 10:15:57.111 UTC
147,4.4,Level 3,d4:6a:6a:fd:19:3f,2019-12-04 11:19:30.691 UTC
148,4.4,Level 3,3c:a1:0d:87:90:13,2019-12-24 19:17:33.177 UTC
149,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-10 10:54:19.513 UTC
150,4.4,Level 3,08:8c:2c:ff:d1:c2,2019-12-14 00:44:18.579 UTC
151,4.4,Level 3,d4:63:c6:b7:c6:33,2019-12-28 08:05:51.537 UTC
152,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-12 17:12:04.516 UTC
153,4.4,Level 3,0c:cb:85:40:24:ec,2019-12-15 20:01:08.21 UTC
154,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-24 07:41:03.033 UTC
155,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-18 11:20:30.602 UTC
156,4.4,Level 3,28:83:35:f0:5b:b5,2019-12-10 00:43:28.318 UTC
157,4.4,Level 3,24:05:0f:5e:75:7c,2019-12-24 04:34:05.442 UTC
158,4.4,Level 3,fc:64:3a:75:e9:16,2019-12-17 11:46:03.1 UTC
159,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-07 11:42:09.672 UTC
160,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-12 17:12:04.515 UTC
161,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-26 13:15:45.479 UTC
162,4.4,Level 3,f8:2d:7c:d8:a4:19,2019-12-09 11:29:36.982 UTC
163,4.4,Level 3,38:80:df:08:99:c8,2019-12-18 19:16:33.239 UTC
164,4.4,Level 3,10:8e:e0:ba:a3:4a,2019-12-04 07:44:23.969 UTC
165,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-18 08:10:05.031 UTC
166,4.4,Level 3,fc:64:3a:75:e9:16,2019-12-04 11:51:53.331 UTC
167,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-19 07:44:10.363 UTC
168,4.4,Level 3,1a:73:f7:8f:eb:b9,2019-12-13 07:36:00.049 UTC
169,4.4,Level 3,2c:ae:2b:02:a8:83,2019-12-23 22:14:51.986 UTC
170,4.4,Level 3,38:9a:f6:3e:66:07,2019-12-01 09:05:28.785 UTC
171,4.4,Level 3,70:fd:46:d9:0e:42,2019-12-17 17:13:35.495 UTC
172,4.4,Level 3,68:14:01:ef:df:9d,2019-12-12 15:09:56.788 UTC
173,4.4,Level 3,94:fb:29:05:86:5b,2019-12-21 21:35:04.272 UTC
174,4.4,Level 3,60:ab:67:ff:8b:12,2019-12-30 16:18:12.4 UTC
175,4.4,Level 3,d4:6a:6a:fd:19:3f,2019-12-04 11:19:30.696 UTC
176,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-23 08:37:00.078 UTC
