,0,1,2,3
235,4.4,Level 3,c8:3d:dc:60:4e:c3,2019-12-06 22:15:47.527 UTC
236,4.4,Level 3,bc:98:df:ab:76:89,2019-12-04 10:44:31.542 UTC
237,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-09 06:19:27.339 UTC
238,4.4,Level 3,88:36:5f:e9:0b:20,2019-12-13 21:07:03.716 UTC
239,4.4,Level 3,18:89:5b:0b:f9:5a,2019-12-24 08:27:20.95 UTC
240,4.4,Level 3,60:ab:67:d6:44:bb,2019-12-12 09:37:41.99 UTC
241,4.4,Level 3,cc:61:e5:81:50:70,2019-12-24 17:50:23.739 UTC
242,4.4,Level 3,7c:8b:b5:30:38:f5,2019-12-04 23:46:37.257 UTC
243,4.4,Level 3,d4:63:c6:4a:38:4e,2019-12-21 05:38:33.325 UTC
244,4.4,Level 3,38:80:df:75:5b:58,2019-12-01 13:51:55.171 UTC
245,4.4,Level 3,a8:16:d0:ab:be:45,2019-12-13 08:57:27.876 UTC
246,4.4,Level 3,38:80:df:83:c5:9a,2019-12-10 06:51:10.494 UTC
247,4.4,Level 3,a8:db:03:3e:2c:14,2019-12-12 11:46:27.115 UTC
248,4.4,Level 3,68:7d:6b:16:de:b9,2019-12-19 18:51:03.301 UTC
249,4.4,Level 3,d0:77:14:da:02:45,2019-12-05 17:40:07.212 UTC
250,4.4,Level 3,28:83:35:d1:6e:03,2019-12-24 20:05:38.035 UTC
251,4.4,Level 3,48:49:c7:50:c2:8a,2019-12-07 17:11:42.547 UTC
252,4.4,Level 3,04:d6:aa:e9:66:58,2019-12-11 11:43:52.945 UTC
253,4.4,Level 3,6c:c7:ec:bc:39:83,2019-12-26 14:43:10.857 UTC
254,4.4,Level 3,a8:db:03:51:c2:28,2019-12-09 22:05:53.202 UTC
255,4.4,Level 3,6c:c7:ec:78:bf:e4,2019-12-26 19:25:34.866 UTC
256,4.4,Level 3,7c:8b:b5:7e:0f:61,2019-12-14 16:13:24.143 UTC
257,4.4,Level 3,3c:bb:fd:84:eb:16,2019-12-11 06:06:44.471 UTC
258,4.4,Level 3,38:9a:f6:34:a7:75,2019-12-17 21:11:12.117 UTC
259,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-08 07:49:44.942 UTC
260,4.4,Level 3,28:3a:4d:92:86:fd,2019-12-12 20:43:50.769 UTC
261,4.4,Level 3,94:65:2d:af:33:5b,2019-12-30 07:27:32.046 UTC
262,4.4,Level 3,10:94:bb:09:75:bb,2019-12-07 21:17:24.234 UTC
263,4.4,Level 3,bc:ff:eb:60:8e:70,2019-12-08 19:25:01.112 UTC
264,4.4,Level 3,44:91:60:3c:5f:42,2019-12-11 06:47:54.445 UTC
265,4.4,Level 3,98:39:8e:95:9e:85,2019-12-05 07:38:38.79 UTC
266,4.4,Level 3,00:05:9e:96:a4:a6,2019-12-10 10:02:35.96 UTC
267,4.4,Level 3,64:c2:de:93:7e:d4,2019-12-19 09:44:09.658 UTC
268,4.4,Level 3,20:34:fb:c6:b6:5f,2019-12-24 20:23:33.458 UTC
269,4.4,Level 3,38:9a:f6:cf:1c:fd,2019-12-14 10:36:22.827 UTC
270,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-08 12:23:16.168 UTC
271,4.4,Level 3,70:fd:46:d6:20:16,2019-12-11 05:05:02.252 UTC
272,4.4,Level 3,60:ab:67:d6:44:bb,2019-12-12 09:37:41.991 UTC
273,4.4,Level 3,f4:bf:80:38:33:5a,2019-12-05 07:46:24.745 UTC
274,4.4,Level 3,00:05:9e:96:a4:a6,2019-12-10 10:02:46.365 UTC
275,4.4,Level 3,24:18:1d:1b:bf:e9,2019-12-05 20:05:06.678 UTC
276,4.4,Level 3,bc:98:df:49:85:c1,2019-12-12 13:16:52.939 UTC
277,4.4,Level 3,20:55:31:5e:ba:ae,2019-12-08 20:31:09.627 UTC
278,4.4,Level 3,a8:bb:cf:89:55:30,2019-12-15 22:17:02.634 UTC
279,4.4,Level 3,38:9a:f6:34:a7:75,2019-12-18 19:04:47.584 UTC
280,4.4,Level 3,d4:63:c6:cb:e3:37,2019-12-02 23:33:30.608 UTC
281,4.4,Level 3,60:1d:91:83:23:d5,2019-12-12 23:29:54.546 UTC
282,4.4,Level 3,60:1d:91:aa:f3:df,2019-12-13 18:39:20.898 UTC
283,4.4,Level 3,fc:64:3a:6b:57:58,2019-12-15 08:06:29.936 UTC
284,4.4,Level 3,00:3d:e8:af:74:f4,2019-12-19 08:09:16.057 UTC
285,4.4,Level 3,dc:bf:e9:59:01:02,2019-12-22 13:37:46.502 UTC
286,4.4,Level 3,fc:64:3a:91:eb:6c,2019-12-21 16:53:21.132 UTC
287,4.4,Level 3,da:a1:19:49:a4:aa,2019-12-14 17:54:40.967 UTC
288,4.4,Level 3,f4:f5:24:bc:72:7a,2019-12-15 12:27:27.752 UTC
